SaleID,price
200487,9229.545043945312
200488,1071.0030975341797
200489,4785.140197753906
200490,9131.820434570312
200491,8054.6910400390625
200492,17197.89306640625
200493,101.06639385223389
200494,2193.064697265625
200495,5163.1746826171875
200496,353.1827964782715
200497,630.6488342285156
200498,17404.453125
200499,666.1024169921875
200500,6700.575439453125
200501,3995.8468627929688
200502,1866.4666137695312
200503,422.88940048217773
200504,2645.7193908691406
200505,5902.750305175781
200506,129.2692470550537
200507,3809.1810913085938
200508,1450.5578918457031
200509,1236.7413940429688
200510,8817.478881835938
200511,10246.8798828125
200512,26033.4130859375
200513,14932.18994140625
200514,12584.38720703125
200515,649.5502700805664
200516,22060.380859375
200517,6899.42236328125
200518,2395.504638671875
200519,14278.588623046875
200520,1493.0428619384766
200521,23413.176513671875
200522,148.46711921691895
200523,4504.955871582031
200524,8466.560302734375
200525,501.72984313964844
200526,403.986083984375
200527,3520.6920776367188
200528,3707.7266235351562
200529,604.2923049926758
200530,7639.975830078125
200531,14908.98828125
200532,1485.3908386230469
200533,19104.87109375
200534,1248.5504455566406
200535,245.10239791870117
200536,972.5832214355469
200537,870.3349151611328
200538,2881.687286376953
200539,6937.9803466796875
200540,2629.741943359375
200541,2758.157989501953
200542,2197.0835571289062
200543,3813.5767822265625
200544,498.1239318847656
200545,3766.1024169921875
200546,5887.0518798828125
200547,4432.570251464844
200548,4393.484924316406
200549,12923.87255859375
200550,18849.787841796875
200551,397.26141357421875
200552,10737.012573242188
200553,239.73505783081055
200554,11619.382690429688
200555,1902.2720336914062
200556,3900.4424438476562
200557,11790.212768554688
200558,6552.8743896484375
200559,1191.4818420410156
200560,2856.2293395996094
200561,4625.1778564453125
200562,19925.220458984375
200563,6298.6424560546875
200564,11540.441040039062
200565,27797.3095703125
200566,7757.53076171875
200567,1909.9494018554688
200568,9908.18408203125
200569,151.403715133667
200570,1864.8658752441406
200571,3462.0225219726562
200572,10849.260009765625
200573,16020.41845703125
200574,1001.0039672851562
200575,1487.6414642333984
200576,972.0162811279297
200577,794.0189819335938
200578,21624.23095703125
200579,202.44994354248047
200580,5438.0081787109375
200581,1462.8363800048828
200582,6442.4053955078125
200583,1020.2462768554688
200584,17601.540771484375
200585,6999.633056640625
200586,4272.877990722656
200587,1347.5598449707031
200588,3954.7373657226562
200589,2588.155517578125
200590,270.3634910583496
200591,10643.195922851562
200592,4203.733459472656
200593,9981.282348632812
200594,9518.39599609375
200595,499.55419158935547
200596,3566.05322265625
200597,21592.042236328125
200598,11782.594848632812
200599,3768.9072265625
200600,7045.7222900390625
200601,6923.430419921875
200602,10000.605346679688
200603,26474.38330078125
200604,9971.620849609375
200605,1396.332748413086
200606,4993.638977050781
200607,8847.698364257812
200608,9248.527221679688
200609,536.2852478027344
200610,7980.5274658203125
200611,13429.965576171875
200612,10466.98583984375
200613,1061.3351745605469
200614,599.3298721313477
200615,501.1719741821289
200616,2936.8663024902344
200617,2142.4865112304688
200618,2210.9686279296875
200619,249.52922439575195
200620,2890.2135314941406
200621,10810.953491210938
200622,4839.802673339844
200623,17855.87744140625
200624,956.1113586425781
200625,615.1407852172852
200626,2659.321044921875
200627,6177.89697265625
200628,4565.0628662109375
200629,7887.9693603515625
200630,1910.9976196289062
200631,13634.348876953125
200632,1651.1646423339844
200633,5365.334716796875
200634,2045.2106323242188
200635,4641.545837402344
200636,17841.54638671875
200637,18000.13330078125
200638,1443.6459503173828
200639,2046.1188659667969
200640,1007.5823059082031
200641,2585.6661071777344
200642,980.7820434570312
200643,7032.0809326171875
200644,22099.0107421875
200645,2228.8750610351562
200646,7587.6131591796875
200647,9908.086303710938
200648,97.49593448638916
200649,6200.1365966796875
200650,5349.528564453125
200651,4728.4630126953125
200652,500.0669860839844
200653,6138.720642089844
200654,2703.8829956054688
200655,13119.338134765625
200656,1538.0697021484375
200657,4054.851806640625
200658,7606.96435546875
200659,2966.1538696289062
200660,6623.1954345703125
200661,9133.016845703125
200662,1997.5404663085938
200663,1359.0577697753906
200664,1839.0229797363281
200665,5772.94921875
200666,1986.0150756835938
200667,12527.096557617188
200668,19068.363525390625
200669,1616.2875061035156
200670,8924.962158203125
200671,1206.7966003417969
200672,913.3721771240234
200673,13724.887451171875
200674,5404.085510253906
200675,5930.949523925781
200676,5117.4681396484375
200677,8902.468017578125
200678,2334.37060546875
200679,1916.453369140625
200680,6436.0255126953125
200681,3232.0726928710938
200682,3027.854766845703
200683,50.44926309585571
200684,353.633544921875
200685,1951.0342407226562
200686,2873.615203857422
200687,3337.4606323242188
200688,692.4474258422852
200689,10882.22412109375
200690,1813.0106811523438
200691,6520.512634277344
200692,3456.9443969726562
200693,6682.0557861328125
200694,294.14213943481445
200695,331.718563079834
200696,7351.5877685546875
200697,3751.955810546875
200698,29979.44140625
200699,623.4741973876953
200700,1802.5594787597656
200701,6882.4317626953125
200702,812.1166915893555
200703,7939.90234375
200704,698.2866439819336
200705,1198.3595275878906
200706,3682.5822143554688
200707,2559.4874877929688
200708,799.8439636230469
200709,2048.9639282226562
200710,652.1685485839844
200711,5835.851989746094
200712,12034.718872070312
200713,10310.276611328125
200714,1346.3235168457031
200715,32833.51708984375
200716,1388.5190124511719
200717,1254.0567474365234
200718,5064.439636230469
200719,3506.7149047851562
200720,2765.3884887695312
200721,1767.7472839355469
200722,2278.7051696777344
200723,3995.29248046875
200724,1002.8459930419922
200725,1363.4146881103516
200726,297.67130279541016
200727,196.1236171722412
200728,3813.73486328125
200729,3753.8402709960938
200730,1111.2270202636719
200731,4576.870788574219
200732,857.8257141113281
200733,6623.103759765625
200734,2348.5320434570312
200735,1097.7685241699219
200736,16722.536376953125
200737,7954.112060546875
200738,2034.8565368652344
200739,450.18738555908203
200740,7597.8812255859375
200741,2450.0032653808594
200742,7273.6739501953125
200743,7928.5916748046875
200744,2072.560089111328
200745,3932.6166381835938
200746,1289.1675109863281
200747,1205.4350891113281
200748,39555.47705078125
200749,755.3422317504883
200750,14273.586669921875
200751,6569.2254638671875
200752,3191.368896484375
200753,3925.8366088867188
200754,1997.2157592773438
200755,3012.37890625
200756,4477.354919433594
200757,3380.0560913085938
200758,2491.529296875
200759,948.0404510498047
200760,17077.194091796875
200761,2947.4013061523438
200762,2293.4664306640625
200763,2736.021697998047
200764,688.4787445068359
200765,13760.392822265625
200766,777.5093612670898
200767,1155.3635864257812
200768,1090.1098327636719
200769,13638.26123046875
200770,326.8826713562012
200771,3219.631591796875
200772,2207.9344787597656
200773,5088.9080810546875
200774,13398.332275390625
200775,2988.40625
200776,2764.2543334960938
200777,3993.52197265625
200778,1742.947021484375
200779,4050.3274536132812
200780,807.9320983886719
200781,4718.2125244140625
200782,733.2047271728516
200783,40113.2490234375
200784,1189.547134399414
200785,1617.5044555664062
200786,4558.0970458984375
200787,3769.2781982421875
200788,9457.43798828125
200789,727.0519561767578
200790,3026.84521484375
200791,4032.95068359375
200792,3265.8018798828125
200793,4082.9556274414062
200794,15513.228271484375
200795,3912.7750854492188
200796,146.976655960083
200797,3897.143310546875
200798,5335.928161621094
200799,22437.48828125
200800,1934.0198059082031
200801,284.9311981201172
200802,208.75924682617188
200803,2061.9903259277344
200804,3838.2229614257812
200805,8066.4681396484375
200806,6021.48095703125
200807,502.5476608276367
200808,3254.300048828125
200809,1034.0995330810547
200810,2907.413604736328
200811,751.9588317871094
200812,4209.057067871094
200813,20250.407958984375
200814,1101.5457916259766
200815,1304.6231384277344
200816,10829.088623046875
200817,891.5335083007812
200818,6328.878662109375
200819,5894.834716796875
200820,797.8436431884766
200821,4215.951232910156
200822,6462.4683837890625
200823,3758.24267578125
200824,605.5606689453125
200825,11911.913452148438
200826,1275.272201538086
200827,1756.7965240478516
200828,10491.116821289062
200829,12706.969116210938
200830,8046.130615234375
200831,4000.7024536132812
200832,7132.58447265625
200833,930.8201370239258
200834,1566.9961242675781
200835,1617.4750213623047
200836,1742.6421356201172
200837,3590.384521484375
200838,1415.589370727539
200839,6058.5457763671875
200840,3684.331787109375
200841,8555.814819335938
200842,3287.08447265625
200843,3438.8770141601562
200844,8478.256103515625
200845,601.1886138916016
200846,6024.675048828125
200847,4054.9700927734375
200848,946.6981048583984
200849,12703.4658203125
200850,1145.162109375
200851,9239.30078125
200852,1842.5140380859375
200853,5907.9046630859375
200854,11906.053955078125
200855,3108.211639404297
200856,3672.8759155273438
200857,1067.3887023925781
200858,17536.013916015625
200859,1987.9317016601562
200860,7485.5947265625
200861,1557.8491821289062
200862,12525.27197265625
200863,2704.6363220214844
200864,899.2111053466797
200865,28095.783203125
200866,7891.0308837890625
200867,5004.89794921875
200868,2498.6166381835938
200869,419.6163635253906
200870,13466.309814453125
200871,1805.0263977050781
200872,8850.476928710938
200873,804.2357635498047
200874,1086.4234619140625
200875,3333.1021118164062
200876,5488.497009277344
200877,3497.455078125
200878,9699.938232421875
200879,498.0021286010742
200880,254.8402328491211
200881,461.01890563964844
200882,9681.176513671875
200883,7019.4466552734375
200884,1458.5794219970703
200885,1914.2585144042969
200886,7739.0299072265625
200887,1240.9580688476562
200888,1098.2484893798828
200889,2354.175048828125
200890,1764.1273040771484
200891,844.6416320800781
200892,5669.784362792969
200893,1311.2647094726562
200894,895.654296875
200895,6665.1744384765625
200896,3245.6113891601562
200897,1796.5417175292969
200898,13292.699951171875
200899,4086.8760375976562
200900,6146.143005371094
200901,2460.7914123535156
200902,16706.822509765625
200903,392.25479888916016
200904,880.1833801269531
200905,1899.8695068359375
200906,9181.462036132812
200907,1191.7978210449219
200908,656.8504486083984
200909,231.28662872314453
200910,2079.0595092773438
200911,740.1743469238281
200912,4628.615539550781
200913,4477.7598876953125
200914,5013.407653808594
200915,3010.355194091797
200916,1719.5570373535156
200917,15027.005615234375
200918,806.7595367431641
200919,3740.8234252929688
200920,1448.7949981689453
200921,6079.804626464844
200922,811.0534210205078
200923,15379.326904296875
200924,1250.6150970458984
200925,8005.8765869140625
200926,913.0375671386719
200927,299.6530990600586
200928,5123.4276123046875
200929,940.9698944091797
200930,11142.3916015625
200931,2001.5047912597656
200932,1041.1813354492188
200933,17698.45068359375
200934,7340.469482421875
200935,1801.677734375
200936,4977.065185546875
200937,28765.04541015625
200938,11060.693603515625
200939,3452.3518676757812
200940,2859.103729248047
200941,352.55115127563477
200942,795.2485809326172
200943,2143.9541931152344
200944,17594.430908203125
200945,1786.6776733398438
200946,1297.7798309326172
200947,852.8900909423828
200948,8269.318115234375
200949,17213.515380859375
200950,5311.570007324219
200951,7848.512939453125
200952,12686.134399414062
200953,1905.4751281738281
200954,1253.3578796386719
200955,20431.855712890625
200956,4955.740966796875
200957,2696.72900390625
200958,1288.703857421875
200959,1114.0918579101562
200960,3410.3887939453125
200961,5072.393310546875
200962,8861.934814453125
200963,1197.2510833740234
200964,2215.3322143554688
200965,6479.769775390625
200966,1810.7771453857422
200967,4299.9029541015625
200968,3551.6149291992188
200969,3898.2180786132812
200970,13150.4482421875
200971,1237.0577850341797
200972,4154.0361328125
200973,10615.392822265625
200974,16797.2998046875
200975,3369.2648315429688
200976,33564.685546875
200977,12242.870971679688
200978,2388.291259765625
200979,531.0625
200980,9521.383056640625
200981,1806.220703125
200982,6803.220458984375
200983,717.0812377929688
200984,512.0301742553711
200985,25287.44384765625
200986,13835.903076171875
200987,1378.8850402832031
200988,303.56121826171875
200989,1240.7387390136719
200990,951.4293746948242
200991,1289.2816314697266
200992,2714.5548706054688
200993,337.3595733642578
200994,3009.6632690429688
200995,1739.6939392089844
200996,7218.701171875
200997,90.59751319885254
200998,1489.1038665771484
200999,8967.03662109375
201000,4763.776916503906
201001,7611.10009765625
201002,17917.830810546875
201003,14641.72314453125
201004,389.8820457458496
201005,635.1923904418945
201006,5620.586730957031
201007,1329.5420379638672
201008,6108.972717285156
201009,2534.9047241210938
201010,9015.283325195312
201011,12884.750732421875
201012,3449.6116333007812
201013,10397.012451171875
201014,2500.9171142578125
201015,5457.127197265625
201016,1466.4720306396484
201017,2831.015167236328
201018,2412.3170776367188
201019,11921.084106445312
201020,7211.654296875
201021,1987.7777099609375
201022,7218.9415283203125
201023,33912.26953125
201024,6180.8751220703125
201025,2709.5130310058594
201026,5545.9859619140625
201027,3485.3045654296875
201028,3830.5070190429688
201029,1439.9414367675781
201030,7001.7728271484375
201031,16312.73095703125
201032,551.5594329833984
201033,9133.16064453125
201034,251.1787986755371
201035,5375.696960449219
201036,849.1728591918945
201037,1516.1938781738281
201038,1364.0308532714844
201039,4520.8277587890625
201040,1513.0911254882812
201041,294.00390243530273
201042,3637.7193603515625
201043,903.9154205322266
201044,6178.83447265625
201045,3793.3134765625
201046,2523.8052978515625
201047,784.0936584472656
201048,7042.702880859375
201049,634.0397186279297
201050,6468.64208984375
201051,1400.2447052001953
201052,4510.454833984375
201053,748.2052764892578
201054,2932.1690368652344
201055,3970.7440795898438
201056,3077.549346923828
201057,2050.382568359375
201058,9025.969360351562
201059,10044.28564453125
201060,495.5775909423828
201061,11083.907592773438
201062,2944.208221435547
201063,24219.839599609375
201064,1930.9407958984375
201065,742.0546340942383
201066,1107.2839965820312
201067,14874.16552734375
201068,12672.76904296875
201069,2438.9935302734375
201070,24613.689208984375
201071,500.5077667236328
201072,2824.8519592285156
201073,2570.648406982422
201074,22160.078857421875
201075,3498.4767456054688
201076,1593.5800476074219
201077,7860.378662109375
201078,2002.3654479980469
201079,9378.5078125
201080,2882.783172607422
201081,17796.84912109375
201082,5927.1441650390625
201083,1048.6900024414062
201084,877.4702911376953
201085,1516.828353881836
201086,9422.355590820312
201087,1373.2159576416016
201088,7561.7271728515625
201089,6511.00244140625
201090,7769.054931640625
201091,606.7334060668945
201092,6970.88330078125
201093,1675.4325256347656
201094,5852.8868408203125
201095,2009.8654479980469
201096,3057.0401000976562
201097,332.1018943786621
201098,4921.061706542969
201099,496.85350036621094
201100,1707.13916015625
201101,8905.448364257812
201102,2586.4496459960938
201103,2997.0950317382812
201104,2560.446258544922
201105,5480.432556152344
201106,698.2547912597656
201107,996.9374237060547
201108,1990.0577087402344
201109,7214.0440673828125
201110,3429.4410400390625
201111,4358.80322265625
201112,11243.740356445312
201113,7753.2760009765625
201114,4989.5975341796875
201115,23728.08544921875
201116,790.2597198486328
201117,803.6191253662109
201118,1347.5667114257812
201119,4977.6697998046875
201120,3495.7340087890625
201121,2678.103759765625
201122,8537.9384765625
201123,6869.319091796875
201124,11831.477661132812
201125,1637.34130859375
201126,187.962739944458
201127,10940.156860351562
201128,7422.4161376953125
201129,21422.68798828125
201130,3401.0738525390625
201131,2173.3407592773438
201132,4855.17919921875
201133,1310.4349060058594
201134,7544.120849609375
201135,1995.8357543945312
201136,5324.491149902344
201137,649.7840118408203
201138,349.6657066345215
201139,5217.638977050781
201140,11409.163208007812
201141,596.6697311401367
201142,1733.1869506835938
201143,7731.396484375
201144,2540.3158264160156
201145,7321.525390625
201146,3601.6813354492188
201147,2603.6148986816406
201148,1747.7818298339844
201149,752.2581253051758
201150,3780.47509765625
201151,10976.36474609375
201152,1286.2948303222656
201153,1708.5996704101562
201154,6908.12451171875
201155,3447.25634765625
201156,1416.9301147460938
201157,1021.1921234130859
201158,1279.7698211669922
201159,1562.5101013183594
201160,648.7842712402344
201161,2760.2359924316406
201162,769.4029541015625
201163,8669.296997070312
201164,2005.793701171875
201165,1092.3061065673828
201166,3234.4159545898438
201167,772.1626815795898
201168,841.5429534912109
201169,1648.4032897949219
201170,12846.711181640625
201171,7250.9947509765625
201172,12942.203857421875
201173,15250.531005859375
201174,482.0269470214844
201175,1155.2091674804688
201176,1843.8767700195312
201177,1657.9766235351562
201178,4545.935119628906
201179,895.6834564208984
201180,2261.973663330078
201181,14086.123779296875
201182,650.0862655639648
201183,2894.253662109375
201184,1896.0208435058594
201185,3484.281219482422
201186,795.9725646972656
201187,13495.96044921875
201188,4160.163024902344
201189,28974.859375
201190,2460.9093627929688
201191,10049.644409179688
201192,4282.307861328125
201193,998.5305328369141
201194,452.81929779052734
201195,4058.82666015625
201196,8429.883911132812
201197,6415.0059814453125
201198,4762.222229003906
201199,838.6492614746094
201200,5186.713623046875
201201,167.19562339782715
201202,19295.117431640625
201203,1195.2507934570312
201204,2345.682373046875
201205,2109.5191345214844
201206,2434.5223999023438
201207,3884.4746704101562
201208,10458.7158203125
201209,543.4502105712891
201210,6537.173828125
201211,199.34809684753418
201212,20266.0771484375
201213,6421.4945068359375
201214,22490.300048828125
201215,1404.8403778076172
201216,1571.39208984375
201217,110.32601070404053
201218,1825.9116821289062
201219,649.759407043457
201220,2990.1397705078125
201221,3398.9544067382812
201222,3794.578857421875
201223,10261.712036132812
201224,14640.66455078125
201225,3755.6842651367188
201226,1000.2408142089844
201227,3333.9617309570312
201228,1984.301025390625
201229,13381.61083984375
201230,3648.4135131835938
201231,5384.017578125
201232,15474.222900390625
201233,4960.979064941406
201234,30109.52587890625
